Source Name	Characteristics [organism]	Characteristics[organism status]	Characteristics [organism part]	Characteristics [disease]	Comment [Sample_title]	Comment [ENA_SAMPLE]	Comment [Sample_source_name]	Comment [Sample_title]	Protocol REF	Term Source REF	Extract Name	Comment [INSTRUMENT_MODEL]	Comment [LIBRARY_LAYOUT]	Comment [LIBRARY_SELECTION]	Comment [LIBRARY_SOURCE]	Comment [LIBRARY_STRATEGY]	Material Type	Assay Name	Comment [ENA_EXPERIMENT]	Comment [Platform_title]	Technology Type	Protocol REF	Term Source REF	Scan Name	Comment [ENA_RUN]	Comment[FASTQ_URI]	FactorValue [organism part]	FactorValue [disease]
GSM2081490 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_5	SRS1325467	Brain	BD_BA24_5	P-GSE78936-1	ArrayExpress	GSM2081490 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081490	SRX1615728	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206807	SRR3206807	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/007/SRR3206807/SRR3206807_1.fastq.gz	Brodmann (1909) area 24	bipolar disorder
GSM2081490 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_5	SRS1325467	Brain	BD_BA24_5	P-GSE78936-1	ArrayExpress	GSM2081490 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081490	SRX1615728	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206807	SRR3206807	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/007/SRR3206807/SRR3206807_2.fastq.gz	Brodmann (1909) area 24	bipolar disorder
GSM2081491 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_6	SRS1325466	Brain	BD_BA24_6	P-GSE78936-1	ArrayExpress	GSM2081491 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081491	SRX1615729	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206808	SRR3206808	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/008/SRR3206808/SRR3206808_1.fastq.gz	Brodmann (1909) area 24	bipolar disorder
GSM2081491 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_6	SRS1325466	Brain	BD_BA24_6	P-GSE78936-1	ArrayExpress	GSM2081491 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081491	SRX1615729	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206808	SRR3206808	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/008/SRR3206808/SRR3206808_2.fastq.gz	Brodmann (1909) area 24	bipolar disorder
GSM2081492 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_7	SRS1325465	Brain	BD_BA24_7	P-GSE78936-1	ArrayExpress	GSM2081492 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081492	SRX1615730	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206809	SRR3206809	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/009/SRR3206809/SRR3206809_1.fastq.gz	Brodmann (1909) area 24	bipolar disorder
GSM2081492 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_7	SRS1325465	Brain	BD_BA24_7	P-GSE78936-1	ArrayExpress	GSM2081492 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081492	SRX1615730	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206809	SRR3206809	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/009/SRR3206809/SRR3206809_2.fastq.gz	Brodmann (1909) area 24	bipolar disorder
GSM2081493 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	normal	Control_BA24_8	SRS1325463	Brain	Control_BA24_8	P-GSE78936-1	ArrayExpress	GSM2081493 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081493	SRX1615731	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206810	SRR3206810	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/000/SRR3206810/SRR3206810_1.fastq.gz	Brodmann (1909) area 24	normal
GSM2081493 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	normal	Control_BA24_8	SRS1325463	Brain	Control_BA24_8	P-GSE78936-1	ArrayExpress	GSM2081493 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081493	SRX1615731	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206810	SRR3206810	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/000/SRR3206810/SRR3206810_2.fastq.gz	Brodmann (1909) area 24	normal
GSM2081494 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	normal	Control_BA24_9	SRS1325464	Brain	Control_BA24_9	P-GSE78936-1	ArrayExpress	GSM2081494 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081494	SRX1615732	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206811	SRR3206811	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/001/SRR3206811/SRR3206811_1.fastq.gz	Brodmann (1909) area 24	normal
GSM2081494 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	normal	Control_BA24_9	SRS1325464	Brain	Control_BA24_9	P-GSE78936-1	ArrayExpress	GSM2081494 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081494	SRX1615732	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206811	SRR3206811	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/001/SRR3206811/SRR3206811_2.fastq.gz	Brodmann (1909) area 24	normal
GSM2081495 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	normal	Control_BA24_10	SRS1325462	Brain	Control_BA24_10	P-GSE78936-1	ArrayExpress	GSM2081495 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081495	SRX1615733	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206812	SRR3206812	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/002/SRR3206812/SRR3206812_1.fastq.gz	Brodmann (1909) area 24	normal
GSM2081495 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	normal	Control_BA24_10	SRS1325462	Brain	Control_BA24_10	P-GSE78936-1	ArrayExpress	GSM2081495 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081495	SRX1615733	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206812	SRR3206812	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/002/SRR3206812/SRR3206812_2.fastq.gz	Brodmann (1909) area 24	normal
GSM2081496 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	normal	Control_BA24_11	SRS1325461	Brain	Control_BA24_11	P-GSE78936-1	ArrayExpress	GSM2081496 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081496	SRX1615734	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206813	SRR3206813	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/003/SRR3206813/SRR3206813_1.fastq.gz	Brodmann (1909) area 24	normal
GSM2081496 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	normal	Control_BA24_11	SRS1325461	Brain	Control_BA24_11	P-GSE78936-1	ArrayExpress	GSM2081496 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081496	SRX1615734	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206813	SRR3206813	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/003/SRR3206813/SRR3206813_2.fastq.gz	Brodmann (1909) area 24	normal
GSM2081497 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	normal	Control_BA24_12	SRS1325460	Brain	Control_BA24_12	P-GSE78936-1	ArrayExpress	GSM2081497 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081497	SRX1615735	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206814	SRR3206814	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/004/SRR3206814/SRR3206814_1.fastq.gz	Brodmann (1909) area 24	normal
GSM2081497 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	normal	Control_BA24_12	SRS1325460	Brain	Control_BA24_12	P-GSE78936-1	ArrayExpress	GSM2081497 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081497	SRX1615735	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206814	SRR3206814	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/004/SRR3206814/SRR3206814_2.fastq.gz	Brodmann (1909) area 24	normal
GSM2081498 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	normal	Control_BA24_13	SRS1325459	Brain	Control_BA24_13	P-GSE78936-1	ArrayExpress	GSM2081498 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081498	SRX1615736	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206815	SRR3206815	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/005/SRR3206815/SRR3206815_1.fastq.gz	Brodmann (1909) area 24	normal
GSM2081498 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	normal	Control_BA24_13	SRS1325459	Brain	Control_BA24_13	P-GSE78936-1	ArrayExpress	GSM2081498 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081498	SRX1615736	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206815	SRR3206815	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/005/SRR3206815/SRR3206815_2.fastq.gz	Brodmann (1909) area 24	normal
GSM2081499 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	schizophrenia	SZ_BA24_14	SRS1325458	Brain	SZ_BA24_14	P-GSE78936-1	ArrayExpress	GSM2081499 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081499	SRX1615737	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206816	SRR3206816	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/006/SRR3206816/SRR3206816_1.fastq.gz	Brodmann (1909) area 24	schizophrenia
GSM2081499 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	schizophrenia	SZ_BA24_14	SRS1325458	Brain	SZ_BA24_14	P-GSE78936-1	ArrayExpress	GSM2081499 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081499	SRX1615737	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206816	SRR3206816	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/006/SRR3206816/SRR3206816_2.fastq.gz	Brodmann (1909) area 24	schizophrenia
GSM2081500 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	schizophrenia	SZ_BA24_15	SRS1325457	Brain	SZ_BA24_15	P-GSE78936-1	ArrayExpress	GSM2081500 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081500	SRX1615738	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206817	SRR3206817	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/007/SRR3206817/SRR3206817_1.fastq.gz	Brodmann (1909) area 24	schizophrenia
GSM2081500 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	schizophrenia	SZ_BA24_15	SRS1325457	Brain	SZ_BA24_15	P-GSE78936-1	ArrayExpress	GSM2081500 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081500	SRX1615738	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206817	SRR3206817	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/007/SRR3206817/SRR3206817_2.fastq.gz	Brodmann (1909) area 24	schizophrenia
GSM2081501 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	schizophrenia	SZ_BA24_16	SRS1325456	Brain	SZ_BA24_16	P-GSE78936-1	ArrayExpress	GSM2081501 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081501	SRX1615739	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206818	SRR3206818	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/008/SRR3206818/SRR3206818_1.fastq.gz	Brodmann (1909) area 24	schizophrenia
GSM2081501 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	schizophrenia	SZ_BA24_16	SRS1325456	Brain	SZ_BA24_16	P-GSE78936-1	ArrayExpress	GSM2081501 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081501	SRX1615739	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206818	SRR3206818	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/008/SRR3206818/SRR3206818_2.fastq.gz	Brodmann (1909) area 24	schizophrenia
GSM2081502 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	schizophrenia	SZ_BA24_17	SRS1325455	Brain	SZ_BA24_17	P-GSE78936-1	ArrayExpress	GSM2081502 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081502	SRX1615740	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206819	SRR3206819	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/009/SRR3206819/SRR3206819_1.fastq.gz	Brodmann (1909) area 24	schizophrenia
GSM2081502 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	schizophrenia	SZ_BA24_17	SRS1325455	Brain	SZ_BA24_17	P-GSE78936-1	ArrayExpress	GSM2081502 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081502	SRX1615740	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206819	SRR3206819	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/009/SRR3206819/SRR3206819_2.fastq.gz	Brodmann (1909) area 24	schizophrenia
GSM2081503 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	schizophrenia	SZ_BA24_18	SRS1325454	Brain	SZ_BA24_18	P-GSE78936-1	ArrayExpress	GSM2081503 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081503	SRX1615741	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206820	SRR3206820	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/000/SRR3206820/SRR3206820_1.fastq.gz	Brodmann (1909) area 24	schizophrenia
GSM2081503 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	schizophrenia	SZ_BA24_18	SRS1325454	Brain	SZ_BA24_18	P-GSE78936-1	ArrayExpress	GSM2081503 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081503	SRX1615741	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206820	SRR3206820	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/000/SRR3206820/SRR3206820_2.fastq.gz	Brodmann (1909) area 24	schizophrenia
GSM2081504 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	schizophrenia	SZ_BA24_19	SRS1325453	Brain	SZ_BA24_19	P-GSE78936-1	ArrayExpress	GSM2081504 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081504	SRX1615742	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206821	SRR3206821	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/001/SRR3206821/SRR3206821_1.fastq.gz	Brodmann (1909) area 24	schizophrenia
GSM2081504 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	schizophrenia	SZ_BA24_19	SRS1325453	Brain	SZ_BA24_19	P-GSE78936-1	ArrayExpress	GSM2081504 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081504	SRX1615742	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206821	SRR3206821	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/001/SRR3206821/SRR3206821_2.fastq.gz	Brodmann (1909) area 24	schizophrenia
