Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0044822~poly(A) RNA binding	103	19.731800766283524	3.603615788713255E-17	ENSG00000144161, ENSG00000142937, ENSG00000117614, ENSG00000134597, ENSG00000075292, ENSG00000142541, ENSG00000138398, ENSG00000122257, ENSG00000138326, ENSG00000137996, ENSG00000116754, ENSG00000136942, ENSG00000132466, ENSG00000137073, ENSG00000144713, ENSG00000164104, ENSG00000164985, ENSG00000149273, ENSG00000069275, ENSG00000198000, ENSG00000060339, ENSG00000105939, ENSG00000196504, ENSG00000130254, ENSG00000130255, ENSG00000131981, ENSG00000062485, ENSG00000156482, ENSG00000089048, ENSG00000234545, ENSG00000105372, ENSG00000123200, ENSG00000096401, ENSG00000138709, ENSG00000158417, ENSG00000134744, ENSG00000125351, ENSG00000099995, ENSG00000174720, ENSG00000134186, ENSG00000174444, ENSG00000177954, ENSG00000071082, ENSG00000055044, ENSG00000153914, ENSG00000122406, ENSG00000145220, ENSG00000089157, ENSG00000163714, ENSG00000189403, ENSG00000165732, ENSG00000147403, ENSG00000187109, ENSG00000133226, ENSG00000080608, ENSG00000121766, ENSG00000146701, ENSG00000164134, ENSG00000143436, ENSG00000100941, ENSG00000126777, ENSG00000163565, ENSG00000132424, ENSG00000137710, ENSG00000115866, ENSG00000139218, ENSG00000067248, ENSG00000132541, ENSG00000117523, ENSG00000197958, ENSG00000088205, ENSG00000137154, ENSG00000125977, ENSG00000166441, ENSG00000231500, ENSG00000254726, ENSG00000164944, ENSG00000111615, ENSG00000182934, ENSG00000108848, ENSG00000112306, ENSG00000134419, ENSG00000126070, ENSG00000197756, ENSG00000145833, ENSG00000186468, ENSG00000119707, ENSG00000156313, ENSG00000198034, ENSG00000118181, ENSG00000067225, ENSG00000198157, ENSG00000133858, ENSG00000008988, ENSG00000115128, ENSG00000112651, ENSG00000119711, ENSG00000102738, ENSG00000114391, ENSG00000125676, ENSG00000168807, ENSG00000185129, ENSG00000142676	451	1065	11028	2.3648730520595858	3.236046978264503E-14	3.236046978264503E-14	3.23244336247579E-14
GOTERM_BP_ALL	GO:0006413~translational initiation	37	7.088122605363985	4.345900160233488E-17	ENSG00000149273, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000142541, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000158417, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000067248, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000071082, ENSG00000197958, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000125977, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000104131, ENSG00000142676	446	165	10943	5.501983965212665	2.0525686456782762E-13	2.2806318285314183E-14	2.2487618940230392E-14
GOTERM_BP_ALL	GO:0044033~multi-organism metabolic process	39	7.471264367816093	4.8581611919959825E-17	ENSG00000149273, ENSG00000069275, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000085978, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000142541, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000084093, ENSG00000102189, ENSG00000108984, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000071082, ENSG00000048649, ENSG00000197958, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	446	185	10943	5.172427584535208	2.2945095309797026E-13	2.2945095309797027E-14	2.262445667112529E-14
GOTERM_BP_FAT	GO:0006413~translational initiation	37	7.088122605363985	5.0605068275406444E-17	ENSG00000149273, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000142541, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000158417, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000067248, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000071082, ENSG00000197958, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000125977, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000104131, ENSG00000142676	445	165	10864	5.474538644875724	2.349593320027121E-13	2.6106592444745794E-14	2.5802962035093353E-14
GOTERM_BP_2	GO:0044033~multi-organism metabolic process	39	7.471264367816093	5.1080487866183594E-17	ENSG00000149273, ENSG00000069275, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000085978, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000142541, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000084093, ENSG00000102189, ENSG00000108984, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000071082, ENSG00000048649, ENSG00000197958, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	446	185	10926	5.164392194885469	8.019636594990824E-15	8.019636594990824E-15	7.81531464352609E-15
GOTERM_BP_3	GO:0006413~translational initiation	37	7.088122605363985	5.181130542636759E-17	ENSG00000149273, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000142541, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000158417, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000067248, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000071082, ENSG00000197958, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000125977, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000104131, ENSG00000142676	446	165	10881	5.47081125152874	4.538670355349801E-14	4.538670355349801E-14	4.466134527752886E-14
GOTERM_BP_FAT	GO:0044033~multi-organism metabolic process	39	7.471264367816093	5.692955211572362E-17	ENSG00000149273, ENSG00000069275, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000085978, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000142541, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000084093, ENSG00000102189, ENSG00000108984, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000071082, ENSG00000048649, ENSG00000197958, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	445	185	10864	5.146626176738537	5.154765503334602E-13	2.6432391047330477E-14	2.612497146590557E-14
GOTERM_BP_ALL	GO:0019083~viral transcription	36	6.896551724137931	8.95918797003352E-17	ENSG00000149273, ENSG00000069275, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000142541, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000084093, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000071082, ENSG00000048649, ENSG00000197958, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	446	159	10943	5.555292325915898	5.243583345304614E-13	3.846749525678938E-14	3.792994397858737E-14
GOTERM_CC_3	GO:0044391~ribosomal subunit	37	7.088122605363985	1.0097616814448499E-16	ENSG00000149273, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000121766, ENSG00000142541, ENSG00000143436, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000112651, ENSG00000071082, ENSG00000197958, ENSG00000102738, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	467	170	11540	5.378259226602847	3.352873534367973E-14	3.049480277963447E-14	2.95860172663341E-14
GOTERM_BP_FAT	GO:0019083~viral transcription	36	6.896551724137931	1.0391338297413167E-16	ENSG00000149273, ENSG00000069275, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000142541, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000084093, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000071082, ENSG00000048649, ENSG00000197958, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	445	159	10864	5.527581089675641	5.154765503334602E-13	4.386089428626303E-14	4.3350774042571843E-14
GOTERM_BP_4	GO:0019083~viral transcription	36	6.896551724137931	1.0834854402763962E-16	ENSG00000149273, ENSG00000069275, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000142541, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000084093, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000071082, ENSG00000048649, ENSG00000197958, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	441	159	10748	5.518161981773841	2.1216362000586741E-13	2.0705406763681933E-13	2.042370054921007E-13
GOTERM_CC_ALL	GO:0044391~ribosomal subunit	37	7.088122605363985	1.1215496201028055E-16	ENSG00000149273, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000121766, ENSG00000142541, ENSG00000143436, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000112651, ENSG00000071082, ENSG00000197958, ENSG00000102738, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	472	170	11628	5.361864406779661	7.238654120556021E-14	3.656251761535146E-14	3.499234814720753E-14
GOTERM_BP_5	GO:0019083~viral transcription	36	6.896551724137931	1.2280074516081145E-16	ENSG00000149273, ENSG00000069275, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000142541, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000084093, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000071082, ENSG00000048649, ENSG00000197958, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	438	159	10628	5.493926079090204	2.999822612537173E-13	8.295190335612813E-14	8.221509888516327E-14
GOTERM_CC_4	GO:0044391~ribosomal subunit	37	7.088122605363985	1.2570040854345608E-16	ENSG00000149273, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000121766, ENSG00000142541, ENSG00000143436, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000112651, ENSG00000071082, ENSG00000197958, ENSG00000102738, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	464	170	11382	5.338919878296147	4.696243394164412E-14	5.317127281388192E-14	5.128576668573008E-14
GOTERM_BP_ALL	GO:0006402~mRNA catabolic process	40	7.662835249042145	2.0290821589080853E-16	ENSG00000149273, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000126070, ENSG00000169062, ENSG00000197756, ENSG00000177600, ENSG00000105939, ENSG00000130255, ENSG00000142541, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000151461, ENSG00000137818, ENSG00000134744, ENSG00000125351, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000071082, ENSG00000197958, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000078687, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	446	203	10943	4.834655061962932	1.0487166690609229E-12	7.986129197102406E-14	7.87452967836246E-14
GOTERM_CC_5	GO:0044391~ribosomal subunit	37	7.088122605363985	2.0482759191085627E-16	ENSG00000149273, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000121766, ENSG00000142541, ENSG00000143436, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000112651, ENSG00000071082, ENSG00000197958, ENSG00000102738, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	445	170	10728	5.247005948446795	1.0658141036401503E-13	4.91586220586055E-14	4.73151737314078E-14
GOTERM_BP_FAT	GO:0006402~mRNA catabolic process	40	7.662835249042145	2.381613523375162E-16	ENSG00000149273, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000126070, ENSG00000169062, ENSG00000197756, ENSG00000177600, ENSG00000105939, ENSG00000130255, ENSG00000142541, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000151461, ENSG00000137818, ENSG00000134744, ENSG00000125351, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000071082, ENSG00000197958, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000078687, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	445	203	10864	4.810538550949245	1.0309531006669204E-12	9.214859657525732E-14	9.107687048973849E-14
GOTERM_MF_ALL	GO:0003723~RNA binding	122	23.371647509578544	2.4488972404531557E-16	ENSG00000185946, ENSG00000144161, ENSG00000142937, ENSG00000117614, ENSG00000169062, ENSG00000134597, ENSG00000075292, ENSG00000142541, ENSG00000138398, ENSG00000122257, ENSG00000138326, ENSG00000137996, ENSG00000116754, ENSG00000136942, ENSG00000132466, ENSG00000137073, ENSG00000144713, ENSG00000078687, ENSG00000011485, ENSG00000164104, ENSG00000104131, ENSG00000164985, ENSG00000149273, ENSG00000069275, ENSG00000198000, ENSG00000145592, ENSG00000134453, ENSG00000060339, ENSG00000105939, ENSG00000196504, ENSG00000130254, ENSG00000130255, ENSG00000131981, ENSG00000138376, ENSG00000062485, ENSG00000156482, ENSG00000089048, ENSG00000234545, ENSG00000172809, ENSG00000105372, ENSG00000123200, ENSG00000151461, ENSG00000096401, ENSG00000138709, ENSG00000158417, ENSG00000134744, ENSG00000125351, ENSG00000099995, ENSG00000174720, ENSG00000134186, ENSG00000174444, ENSG00000177954, ENSG00000071082, ENSG00000055044, ENSG00000153914, ENSG00000122406, ENSG00000145220, ENSG00000089157, ENSG00000163714, ENSG00000189403, ENSG00000165732, ENSG00000147403, ENSG00000187109, ENSG00000133226, ENSG00000080608, ENSG00000177600, ENSG00000166432, ENSG00000121766, ENSG00000146701, ENSG00000164134, ENSG00000143436, ENSG00000100941, ENSG00000126777, ENSG00000109475, ENSG00000163565, ENSG00000132424, ENSG00000137710, ENSG00000115866, ENSG00000139218, ENSG00000067248, ENSG00000132541, ENSG00000117523, ENSG00000164022, ENSG00000197958, ENSG00000088205, ENSG00000137154, ENSG00000125977, ENSG00000166441, ENSG00000231500, ENSG00000254726, ENSG00000164944, ENSG00000111615, ENSG00000182934, ENSG00000108848, ENSG00000112306, ENSG00000134419, ENSG00000116747, ENSG00000126070, ENSG00000197756, ENSG00000196305, ENSG00000145833, ENSG00000186468, ENSG00000119707, ENSG00000137818, ENSG00000156313, ENSG00000198034, ENSG00000118181, ENSG00000067225, ENSG00000198157, ENSG00000133858, ENSG00000008988, ENSG00000115128, ENSG00000112651, ENSG00000119711, ENSG00000102738, ENSG00000114391, ENSG00000125676, ENSG00000168807, ENSG00000185129, ENSG00000181449, ENSG00000163510, ENSG00000142676	451	1414	11028	2.1097482570556707	1.9939605522267811E-13	1.099554860963467E-13	1.0983304123432404E-13
GOTERM_MF_FAT	GO:0044822~poly(A) RNA binding	103	19.731800766283524	2.727229648285524E-16	ENSG00000144161, ENSG00000142937, ENSG00000117614, ENSG00000134597, ENSG00000075292, ENSG00000142541, ENSG00000138398, ENSG00000122257, ENSG00000138326, ENSG00000137996, ENSG00000116754, ENSG00000136942, ENSG00000132466, ENSG00000137073, ENSG00000144713, ENSG00000164104, ENSG00000164985, ENSG00000149273, ENSG00000069275, ENSG00000198000, ENSG00000060339, ENSG00000105939, ENSG00000196504, ENSG00000130254, ENSG00000130255, ENSG00000131981, ENSG00000062485, ENSG00000156482, ENSG00000089048, ENSG00000234545, ENSG00000105372, ENSG00000123200, ENSG00000096401, ENSG00000138709, ENSG00000158417, ENSG00000134744, ENSG00000125351, ENSG00000099995, ENSG00000174720, ENSG00000134186, ENSG00000174444, ENSG00000177954, ENSG00000071082, ENSG00000055044, ENSG00000153914, ENSG00000122406, ENSG00000145220, ENSG00000089157, ENSG00000163714, ENSG00000189403, ENSG00000165732, ENSG00000147403, ENSG00000187109, ENSG00000133226, ENSG00000080608, ENSG00000121766, ENSG00000146701, ENSG00000164134, ENSG00000143436, ENSG00000100941, ENSG00000126777, ENSG00000163565, ENSG00000132424, ENSG00000137710, ENSG00000115866, ENSG00000139218, ENSG00000067248, ENSG00000132541, ENSG00000117523, ENSG00000197958, ENSG00000088205, ENSG00000137154, ENSG00000125977, ENSG00000166441, ENSG00000231500, ENSG00000254726, ENSG00000164944, ENSG00000111615, ENSG00000182934, ENSG00000108848, ENSG00000112306, ENSG00000134419, ENSG00000126070, ENSG00000197756, ENSG00000145833, ENSG00000186468, ENSG00000119707, ENSG00000156313, ENSG00000198034, ENSG00000118181, ENSG00000067225, ENSG00000198157, ENSG00000133858, ENSG00000008988, ENSG00000115128, ENSG00000112651, ENSG00000119711, ENSG00000102738, ENSG00000114391, ENSG00000125676, ENSG00000168807, ENSG00000185129, ENSG00000142676	423	1065	10061	2.3003207582770067	1.9606538614880265E-13	2.4108710090844033E-13	2.4108710090844033E-13
GOTERM_CC_FAT	GO:0044391~ribosomal subunit	37	7.088122605363985	5.698208147149702E-16	ENSG00000149273, ENSG00000145592, ENSG00000142937, ENSG00000134419, ENSG00000112306, ENSG00000197756, ENSG00000177600, ENSG00000130255, ENSG00000121766, ENSG00000142541, ENSG00000143436, ENSG00000156482, ENSG00000186468, ENSG00000109475, ENSG00000172809, ENSG00000105372, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000138326, ENSG00000008988, ENSG00000174444, ENSG00000136942, ENSG00000177954, ENSG00000112651, ENSG00000071082, ENSG00000197958, ENSG00000102738, ENSG00000144713, ENSG00000114391, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000142676	420	170	9841	5.09967787114846	3.375077994860476E-13	1.7322552767335093E-13	1.703764235997761E-13
